run_id,timestamp,platform,image_path,thread_id,level,component,stage,duration_ms,state,flaws,roi_count,extra
20260426_023405,2026-04-26T02:34:08,jetson,/mnt/windows_share/20260425220419/E1/05562_-14616750_1777127047439.jpg,100,stage,detect,read_image,83,,,,
20260426_023405,2026-04-26T02:34:08,jetson,/mnt/windows_share/20260425220419/E1/05564_-14611250_1777127047664.jpg,100,stage,detect,read_image,87,,,,
20260426_023405,2026-04-26T02:34:08,jetson,/mnt/windows_share/20260425220419/E1/05565_-14608250_1777127047787.jpg,100,stage,detect,read_image,90,,,,
20260426_023405,2026-04-26T02:34:08,jetson,/mnt/windows_share/20260425220419/E1/05563_-14614000_1777127047552.jpg,100,stage,detect,read_image,104,,,,
20260426_023405,2026-04-26T02:34:08,jetson,,,stage,area0,process_total,139,,,1,
20260426_023405,2026-04-26T02:34:08,jetson,,,stage,area1,process_total,171,,,1,
20260426_023405,2026-04-26T02:34:08,jetson,,,stage,area0,process_total,177,,,1,
20260426_023405,2026-04-26T02:34:08,jetson,,,stage,area0,process_total,157,,,1,
20260426_023405,2026-04-26T02:34:08,jetson,,,stage,area1,process_total,156,,,1,
20260426_023405,2026-04-26T02:34:08,jetson,,,stage,area1,process_total,179,,,1,
20260426_023405,2026-04-26T02:34:08,jetson,,,stage,area0,process_total,180,,,1,
20260426_023405,2026-04-26T02:34:08,jetson,,,stage,area1,process_total,183,,,1,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,element1,process_total,235,,,1,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,element1,process_total,218,,,1,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,element1,process_total,230,,,1,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,element1,process_total,227,,,1,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,detail1,process_total,414,,,4,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,detail0,process_total,697,,,4,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,detail1,process_total,714,,,5,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,detail1,process_total,709,,,5,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,detail0,process_total,939,,,5,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,detail1,process_total,925,,,5,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,detail0,process_total,982,,,5,
20260426_023405,2026-04-26T02:34:09,jetson,,,stage,detail0,process_total,1044,,,5,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,element2,process_total,3689,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,element2,process_total,3707,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,element2,process_total,3693,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,element2,process_total,3689,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05562_-14616750_1777127047439.jpg,100,stage,detect,save_json,24,0,0,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05562_-14616750_1777127047439.jpg,100,stage,detect,detect_process_total,6794,,,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05562_-14616750_1777127047439.jpg,100,stage,shell,file_total,6794,0,0,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05565_-14608250_1777127047787.jpg,100,stage,detect,save_json,24,0,0,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05565_-14608250_1777127047787.jpg,100,stage,detect,detect_process_total,6795,,,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05565_-14608250_1777127047787.jpg,100,stage,shell,file_total,6795,0,0,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05563_-14614000_1777127047552.jpg,100,stage,detect,save_json,33,0,0,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05563_-14614000_1777127047552.jpg,100,stage,detect,detect_process_total,6804,,,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05563_-14614000_1777127047552.jpg,100,stage,shell,file_total,6804,0,0,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05564_-14611250_1777127047664.jpg,100,stage,detect,save_json,35,0,0,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05564_-14611250_1777127047664.jpg,100,stage,detect,detect_process_total,6807,,,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05564_-14611250_1777127047664.jpg,100,stage,shell,file_total,6807,0,0,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05566_-14605750_1777127047895.jpg,100,stage,detect,read_image,105,,,,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,area1,process_total,30,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05567_-14603000_1777127048009.jpg,100,stage,detect,read_image,144,,,,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,area0,process_total,39,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05569_-14597750_1777127048232.jpg,100,stage,detect,read_image,147,,,,
20260426_023405,2026-04-26T02:34:12,jetson,/mnt/windows_share/20260425220419/E1/05568_-14600250_1777127048122.jpg,100,stage,detect,read_image,151,,,,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,area0,process_total,161,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,area1,process_total,172,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,element1,process_total,171,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,area1,process_total,172,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,area0,process_total,174,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,area1,process_total,175,,,1,
20260426_023405,2026-04-26T02:34:12,jetson,,,stage,area0,process_total,177,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element0,process_total,291,,,2,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,308,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element1,process_total,191,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element1,process_total,191,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element1,process_total,195,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,454,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,286,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,259,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element0,process_total,303,,,2,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,262,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element0,process_total,266,,,2,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,517,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05566_-14605750_1777127047895.jpg,100,stage,detect,save_json,16,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05566_-14605750_1777127047895.jpg,100,stage,detect,detect_process_total,681,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05566_-14605750_1777127047895.jpg,100,stage,shell,file_total,681,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,403,,,4,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,406,,,4,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05567_-14603000_1777127048009.jpg,100,stage,detect,save_json,13,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05567_-14603000_1777127048009.jpg,100,stage,detect,detect_process_total,739,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05567_-14603000_1777127048009.jpg,100,stage,shell,file_total,739,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,386,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,398,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,398,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,401,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05570_-14594750_1777127048345.jpg,100,stage,detect,read_image,87,,,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area0,process_total,21,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05568_-14600250_1777127048122.jpg,100,stage,detect,save_json,36,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05568_-14600250_1777127048122.jpg,100,stage,detect,detect_process_total,782,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05568_-14600250_1777127048122.jpg,100,stage,shell,file_total,782,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area1,process_total,28,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05569_-14597750_1777127048232.jpg,100,stage,detect,save_json,43,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05569_-14597750_1777127048232.jpg,100,stage,detect,detect_process_total,786,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05569_-14597750_1777127048232.jpg,100,stage,shell,file_total,786,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element1,process_total,30,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05571_-14592250_1777127048460.jpg,100,stage,detect,read_image,96,,,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,82,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05573_-14586750_1777127048693.jpg,100,stage,detect,read_image,84,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05572_-14589500_1777127048578.jpg,100,stage,detect,read_image,96,,,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,101,,,4,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,102,,,4,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area0,process_total,57,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area1,process_total,65,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area0,process_total,29,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05570_-14594750_1777127048345.jpg,100,stage,detect,save_json,15,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05570_-14594750_1777127048345.jpg,100,stage,detect,detect_process_total,236,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05570_-14594750_1777127048345.jpg,100,stage,shell,file_total,236,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area1,process_total,54,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area0,process_total,67,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area1,process_total,72,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element1,process_total,108,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05574_-14583750_1777127048814.jpg,100,stage,detect,read_image,101,,,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element1,process_total,142,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element1,process_total,111,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,220,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,188,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area0,process_total,110,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area1,process_total,111,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,188,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element0,process_total,207,,,2,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,318,,,4,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element1,process_total,104,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,357,,,4,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,336,,,4,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05571_-14592250_1777127048460.jpg,100,stage,detect,save_json,16,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05571_-14592250_1777127048460.jpg,100,stage,detect,detect_process_total,538,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05571_-14592250_1777127048460.jpg,100,stage,shell,file_total,538,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element2,process_total,141,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,element0,process_total,148,,,2,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,350,,,4,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,354,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,356,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05573_-14586750_1777127048693.jpg,100,stage,detect,save_json,30,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05573_-14586750_1777127048693.jpg,100,stage,detect,detect_process_total,521,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05573_-14586750_1777127048693.jpg,100,stage,shell,file_total,521,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail1,process_total,194,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,detail0,process_total,202,,,5,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05572_-14589500_1777127048578.jpg,100,stage,detect,save_json,19,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05572_-14589500_1777127048578.jpg,100,stage,detect,detect_process_total,546,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05572_-14589500_1777127048578.jpg,100,stage,shell,file_total,546,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05574_-14583750_1777127048814.jpg,100,stage,detect,save_json,18,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05574_-14583750_1777127048814.jpg,100,stage,detect,detect_process_total,439,,,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05574_-14583750_1777127048814.jpg,100,stage,shell,file_total,439,0,0,,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05575_-14581000_1777127048933.jpg,100,stage,detect,read_image,80,,,,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area0,process_total,21,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,,,stage,area1,process_total,30,,,1,
20260426_023405,2026-04-26T02:34:13,jetson,/mnt/windows_share/20260425220419/E1/05576_-14578250_1777127049050.jpg,100,stage,detect,read_image,86,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05577_-14575500_1777127049165.jpg,100,stage,detect,read_image,96,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05578_-14573000_1777127049279.jpg,100,stage,detect,read_image,90,,,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,98,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area0,process_total,86,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,88,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,143,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,106,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area0,process_total,108,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area0,process_total,106,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,110,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,172,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,128,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,136,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,127,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,301,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,195,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05575_-14581000_1777127048933.jpg,100,stage,detect,save_json,14,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05575_-14581000_1777127048933.jpg,100,stage,detect,detect_process_total,428,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05575_-14581000_1777127048933.jpg,100,stage,shell,file_total,428,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,165,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,148,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05579_-14570500_1777127049391.jpg,100,stage,detect,read_image,88,,,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,240,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,301,,,5,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,247,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,323,,,5,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05578_-14573000_1777127049279.jpg,100,stage,detect,save_json,15,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05578_-14573000_1777127049279.jpg,100,stage,detect,detect_process_total,465,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05578_-14573000_1777127049279.jpg,100,stage,shell,file_total,465,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,282,,,5,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,38,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area0,process_total,40,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,287,,,5,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05576_-14578250_1777127049050.jpg,100,stage,detect,save_json,17,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05576_-14578250_1777127049050.jpg,100,stage,detect,detect_process_total,520,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05576_-14578250_1777127049050.jpg,100,stage,shell,file_total,520,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05577_-14575500_1777127049165.jpg,100,stage,detect,save_json,23,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05577_-14575500_1777127049165.jpg,100,stage,detect,detect_process_total,521,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05577_-14575500_1777127049165.jpg,100,stage,shell,file_total,522,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,59,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,67,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05580_-14567500_1777127049510.jpg,100,stage,detect,read_image,93,,,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,89,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,98,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05581_-14565000_1777127049628.jpg,100,stage,detect,read_image,102,,,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,28,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05582_-14562250_1777127049748.jpg,100,stage,detect,read_image,88,,,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area0,process_total,36,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05579_-14570500_1777127049391.jpg,100,stage,detect,save_json,25,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05579_-14570500_1777127049391.jpg,100,stage,detect,detect_process_total,254,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05579_-14570500_1777127049391.jpg,100,stage,shell,file_total,255,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,65,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area0,process_total,83,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05583_-14559250_1777127049872.jpg,100,stage,detect,read_image,82,,,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area0,process_total,105,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,105,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,93,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,115,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,200,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,137,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,151,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area0,process_total,152,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,218,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,178,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,321,,,5,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,337,,,5,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element1,process_total,98,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05580_-14567500_1777127049510.jpg,100,stage,detect,save_json,14,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05580_-14567500_1777127049510.jpg,100,stage,detect,detect_process_total,484,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05580_-14567500_1777127049510.jpg,100,stage,shell,file_total,484,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,304,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,element2,process_total,136,,,1,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,312,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,289,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,292,,,4,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05581_-14565000_1777127049628.jpg,100,stage,detect,save_json,21,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05581_-14565000_1777127049628.jpg,100,stage,detect,detect_process_total,520,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05581_-14565000_1777127049628.jpg,100,stage,shell,file_total,520,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05582_-14562250_1777127049748.jpg,100,stage,detect,save_json,23,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05582_-14562250_1777127049748.jpg,100,stage,detect,detect_process_total,511,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05582_-14562250_1777127049748.jpg,100,stage,shell,file_total,511,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail1,process_total,179,,,5,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,detail0,process_total,182,,,5,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05584_-14556500_1777127049993.jpg,100,stage,detect,read_image,89,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05583_-14559250_1777127049872.jpg,100,stage,detect,save_json,23,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05583_-14559250_1777127049872.jpg,100,stage,detect,detect_process_total,446,,,,
20260426_023405,2026-04-26T02:34:14,jetson,/mnt/windows_share/20260425220419/E1/05583_-14559250_1777127049872.jpg,100,stage,shell,file_total,446,0,0,,
20260426_023405,2026-04-26T02:34:14,jetson,,,stage,area1,process_total,24,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,area0,process_total,31,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,/mnt/windows_share/20260425220419/E1/05585_-14553750_1777127050117.jpg,100,stage,detect,read_image,85,,,,
20260426_023405,2026-04-26T02:34:15,jetson,/mnt/windows_share/20260425220419/E1/05586_-14551000_1777127050234.jpg,100,stage,detect,read_image,111,,,,
20260426_023405,2026-04-26T02:34:15,jetson,/mnt/windows_share/20260425220419/E1/05587_-14548250_1777127050357.jpg,100,stage,detect,read_image,109,,,,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,element1,process_total,78,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,area1,process_total,85,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,area0,process_total,86,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,element2,process_total,134,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,area1,process_total,93,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,area0,process_total,93,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,area0,process_total,93,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,area1,process_total,94,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,element1,process_total,112,,,1,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,detail0,process_total,239,,,4,
20260426_023405,2026-04-26T02:34:15,jetson,,,stage,element1,process_total,120,,,1,
